Date,Open,High,Low,Close,Adj Close,Volume
2022-11-08,14.960000,14.960000,14.960000,14.960000,14.660657,0
2022-11-09,14.370000,14.370000,14.370000,14.370000,14.082462,0
2022-11-10,15.910000,15.910000,15.910000,15.910000,15.591648,0
2022-11-11,16.389999,16.389999,16.389999,16.389999,16.062044,0
2022-11-14,16.240000,16.240000,16.240000,16.240000,15.915044,0
2022-11-15,16.709999,16.709999,16.709999,16.709999,16.375641,0
2022-11-16,15.970000,15.970000,15.970000,15.970000,15.650448,0
2022-11-17,16.110001,16.110001,16.110001,16.110001,15.787647,0
2022-11-18,16.120001,16.120001,16.120001,16.120001,15.797446,0
2022-11-21,15.840000,15.840000,15.840000,15.840000,15.523049,0
2022-11-22,16.350000,16.350000,16.350000,16.350000,16.022844,0
2022-11-23,16.580000,16.580000,16.580000,16.580000,16.248241,0
2022-11-25,16.379999,16.379999,16.379999,16.379999,16.052242,0
2022-11-28,15.890000,15.890000,15.890000,15.890000,15.572049,0
2022-11-29,15.830000,15.830000,15.830000,15.830000,15.513249,0
2022-11-30,16.840000,16.840000,16.840000,16.840000,16.503040,0
2022-12-01,16.730000,16.730000,16.730000,16.730000,16.395239,0
2022-12-02,16.530001,16.530001,16.530001,16.530001,16.199242,0
2022-12-05,16.299999,16.299999,16.299999,16.299999,15.973845,0
2022-12-06,15.850000,15.850000,15.850000,15.850000,15.532848,0
2022-12-07,15.870000,15.870000,15.870000,15.870000,15.552448,0
2022-12-08,16.440001,16.440001,16.440001,16.440001,16.111044,0
2022-12-09,16.309999,16.309999,16.309999,16.309999,15.983644,0
2022-12-12,16.660000,16.660000,16.660000,16.660000,16.326641,0
2022-12-13,16.930000,16.930000,16.930000,16.930000,16.591240,0
2022-12-14,16.620001,16.620001,16.620001,16.620001,16.287443,0
2022-12-15,15.930000,15.930000,15.930000,15.930000,15.611248,0
2022-12-16,15.470000,15.470000,15.470000,15.470000,15.433666,0
2022-12-19,15.220000,15.220000,15.220000,15.220000,15.184254,0
2022-12-20,15.120000,15.120000,15.120000,15.120000,15.084488,0
2022-12-21,15.470000,15.470000,15.470000,15.470000,15.433666,0
2022-12-22,14.760000,14.760000,14.760000,14.760000,14.725334,0
2022-12-23,14.740000,14.740000,14.740000,14.740000,14.705380,0
2022-12-27,14.300000,14.300000,14.300000,14.300000,14.266415,0
2022-12-28,14.100000,14.100000,14.100000,14.100000,14.066884,0
2022-12-29,14.620000,14.620000,14.620000,14.620000,14.585663,0
2022-12-30,14.610000,14.610000,14.610000,14.610000,14.575686,0
2023-01-03,14.340000,14.340000,14.340000,14.340000,14.306320,0
2023-01-04,14.660000,14.660000,14.660000,14.660000,14.625568,0
2023-01-05,14.260000,14.260000,14.260000,14.260000,14.226508,0
2023-01-06,14.870000,14.870000,14.870000,14.870000,14.835075,0
2023-01-09,15.290000,15.290000,15.290000,15.290000,15.254089,0
2023-01-10,15.490000,15.490000,15.490000,15.490000,15.453619,0
2023-01-11,15.680000,15.680000,15.680000,15.680000,15.643173,0
2023-01-12,15.950000,15.950000,15.950000,15.950000,15.912539,0
2023-01-13,16.120001,16.120001,16.120001,16.120001,16.082140,0
2023-01-17,16.330000,16.330000,16.330000,16.330000,16.291647,0
2023-01-18,16.219999,16.219999,16.219999,16.219999,16.181904,0
2023-01-19,15.690000,15.690000,15.690000,15.690000,15.653149,0
2023-01-20,16.250000,16.250000,16.250000,16.250000,16.211834,0
2023-01-23,17.160000,17.160000,17.160000,17.160000,17.119698,0
2023-01-24,17.100000,17.100000,17.100000,17.100000,17.059837,0
2023-01-25,17.160000,17.160000,17.160000,17.160000,17.119698,0
2023-01-26,17.549999,17.549999,17.549999,17.549999,17.508780,0
2023-01-27,17.620001,17.620001,17.620001,17.620001,17.578617,0
2023-01-30,17.030001,17.030001,17.030001,17.030001,16.990004,0
2023-01-31,17.430000,17.430000,17.430000,17.430000,17.389063,0
2023-02-01,18.400000,18.400000,18.400000,18.400000,18.356785,0
2023-02-02,18.930000,18.930000,18.930000,18.930000,18.885540,0
2023-02-03,18.540001,18.540001,18.540001,18.540001,18.496456,0
2023-02-06,18.320000,18.320000,18.320000,18.320000,18.276972,0
2023-02-07,19.040001,19.040001,19.040001,19.040001,18.995283,0
2023-02-08,18.750000,18.750000,18.750000,18.750000,18.705963,0
2023-02-09,18.910000,18.910000,18.910000,18.910000,18.865587,0
2023-02-10,18.480000,18.480000,18.480000,18.480000,18.436596,0
2023-02-13,18.780001,18.780001,18.780001,18.780001,18.735893,0
2023-02-14,19.340000,19.340000,19.340000,19.340000,19.294577,0
2023-02-15,19.340000,19.340000,19.340000,19.340000,19.294577,0
2023-02-16,18.879999,18.879999,18.879999,18.879999,18.835657,0
2023-02-17,18.500000,18.500000,18.500000,18.500000,18.456551,0
2023-02-21,17.870001,17.870001,17.870001,17.870001,17.828030,0
2023-02-22,17.809999,17.809999,17.809999,17.809999,17.768169,0
2023-02-23,18.719999,18.719999,18.719999,18.719999,18.676033,0
2023-02-24,18.389999,18.389999,18.389999,18.389999,18.346807,0
2023-02-27,18.520000,18.520000,18.520000,18.520000,18.476503,0
2023-02-28,18.559999,18.559999,18.559999,18.559999,18.516409,0
2023-03-01,18.520000,18.520000,18.520000,18.520000,18.476503,0
2023-03-02,18.709999,18.709999,18.709999,18.709999,18.666056,0
2023-03-03,18.990000,18.990000,18.990000,18.990000,18.945398,0
2023-03-06,18.740000,18.740000,18.740000,18.740000,18.695986,0
2023-03-07,18.590000,18.590000,18.590000,18.590000,18.546339,0
2023-03-08,19.180000,19.180000,19.180000,19.180000,19.134953,0
2023-03-09,18.760000,18.760000,18.760000,18.760000,18.715939,0
2023-03-10,18.309999,18.309999,18.309999,18.309999,18.266996,0
2023-03-13,18.280001,18.280001,18.280001,18.280001,18.237066,0
2023-03-14,18.870001,18.870001,18.870001,18.870001,18.825682,0
2023-03-15,18.590000,18.590000,18.590000,18.590000,18.546339,0
2023-03-16,19.330000,19.330000,19.330000,19.330000,19.284601,0
2023-03-17,19.170000,19.170000,19.170000,19.170000,19.124977,0
2023-03-20,19.430000,19.430000,19.430000,19.430000,19.384365,0
2023-03-21,19.610001,19.610001,19.610001,19.610001,19.563944,0
2023-03-22,19.450001,19.450001,19.450001,19.450001,19.404320,0
2023-03-23,19.969999,19.969999,19.969999,19.969999,19.923096,0
2023-03-24,19.540001,19.540001,19.540001,19.540001,19.494108,0
2023-03-27,19.320000,19.320000,19.320000,19.320000,19.274624,0
2023-03-28,19.180000,19.180000,19.180000,19.180000,19.134953,0
2023-03-29,19.780001,19.780001,19.780001,19.780001,19.733543,0
2023-03-30,20.059999,20.059999,20.059999,20.059999,20.012886,0
2023-03-31,20.290001,20.290001,20.290001,20.290001,20.242346,0
