Date,Open,High,Low,Close,Adj Close,Volume
2022-05-23,270.799988,276.799988,260.200012,268.799988,268.799988,100408
2022-05-24,264.399994,267.399994,240.800003,256.399994,256.399994,202243
2022-05-25,254.000000,275.000000,253.279999,271.600006,271.600006,204140
2022-05-26,270.799988,282.799988,267.600006,280.000000,280.000000,127993
2022-05-27,280.000000,323.200012,278.000000,301.600006,301.600006,235550
2022-05-31,300.000000,302.200012,279.200012,291.600006,291.600006,450098
2022-06-01,290.000000,292.200012,274.399994,280.799988,280.799988,112790
2022-06-02,278.399994,301.200012,264.799988,300.799988,300.799988,144398
2022-06-03,293.200012,302.600006,284.399994,292.000000,292.000000,165603
2022-06-06,298.000000,300.600006,272.000000,276.399994,276.399994,143063
2022-06-07,275.200012,287.000000,268.399994,284.799988,284.799988,143610
2022-06-08,286.000000,298.399994,282.799988,297.600006,297.600006,107928
2022-06-09,295.600006,306.600006,288.000000,288.000000,288.000000,116893
2022-06-10,281.600006,282.399994,232.399994,238.399994,238.399994,225160
2022-06-13,230.800003,238.199997,196.800003,203.199997,203.199997,246718
2022-06-14,212.399994,213.199997,199.000000,204.800003,204.800003,133563
2022-06-15,204.800003,220.399994,192.800003,217.600006,217.600006,331538
2022-06-16,205.199997,212.000000,201.000000,209.600006,209.600006,265628
2022-06-17,209.199997,223.199997,203.399994,214.000000,214.000000,316865
2022-06-21,215.199997,230.199997,208.800003,219.199997,219.199997,256125
2022-06-22,214.800003,228.399994,212.800003,216.800003,216.800003,197003
2022-06-23,231.199997,250.800003,227.600006,250.800003,250.800003,193368
2022-06-24,250.000000,255.600006,243.600006,247.600006,247.600006,360620
2022-06-27,248.399994,251.600006,239.199997,240.000000,240.000000,127503
2022-06-28,240.000000,247.160004,220.399994,220.800003,220.800003,105528
2022-06-29,222.000000,222.000000,201.000000,204.000000,204.000000,154868
2022-06-30,200.000000,202.800003,191.600006,200.800003,200.800003,83215
2022-07-01,199.600006,204.800003,195.000000,198.800003,198.800003,81263
2022-07-05,193.600006,208.000000,187.600006,207.600006,207.600006,100803
2022-07-06,207.199997,211.199997,196.000000,198.800003,198.800003,68165
2022-07-07,202.399994,217.600006,201.800003,217.600006,217.600006,72520
2022-07-08,214.399994,218.000000,202.600006,206.000000,206.000000,65765
2022-07-11,202.800003,206.399994,191.199997,206.399994,206.399994,115500
2022-07-12,206.800003,222.399994,203.800003,218.000000,218.000000,90050
2022-07-13,213.199997,213.199997,200.199997,206.000000,206.000000,89460
2022-07-14,202.000000,206.399994,198.000000,198.399994,198.399994,84920
2022-07-15,202.000000,211.800003,196.000000,211.199997,211.199997,67365
2022-07-18,216.000000,222.000000,206.800003,208.000000,208.000000,69740
2022-07-19,209.600006,217.600006,205.600006,210.399994,210.399994,106940
2022-07-20,211.199997,229.600006,211.199997,216.399994,216.399994,103018
2022-07-21,212.800003,215.199997,204.399994,208.800003,208.800003,76898
2022-07-22,210.000000,211.600006,202.399994,203.600006,203.600006,70108
2022-07-25,205.199997,208.000000,199.600006,200.800003,200.800003,71858
2022-07-26,200.000000,202.000000,189.199997,191.600006,191.600006,121668
2022-07-27,197.199997,203.880005,191.240005,200.399994,200.399994,111465
2022-07-28,200.399994,205.199997,190.399994,196.000000,196.000000,216370
2022-07-29,192.399994,194.399994,182.199997,190.800003,190.800003,191453
2022-08-01,188.399994,191.399994,181.199997,185.600006,185.600006,142960
2022-08-02,183.199997,197.199997,182.399994,191.199997,191.199997,181955
2022-08-03,193.199997,215.000000,193.199997,206.800003,206.800003,241140
2022-08-04,206.800003,209.600006,186.000000,189.199997,189.199997,222778
2022-08-05,190.000000,190.800003,180.399994,187.600006,187.600006,122963
2022-08-08,187.600006,213.800003,186.800003,202.800003,202.800003,266848
2022-08-09,201.199997,201.600006,183.800003,186.000000,186.000000,94430
2022-08-10,195.199997,204.800003,192.800003,204.399994,204.399994,161830
2022-08-11,216.000000,237.399994,214.399994,223.199997,223.199997,359130
2022-08-12,226.000000,232.399994,222.199997,229.600006,229.600006,138530
2022-08-15,223.600006,229.600006,216.800003,218.800003,218.800003,89685
2022-08-16,215.600006,234.199997,209.199997,230.399994,230.399994,167530
2022-08-17,224.399994,228.000000,207.199997,210.000000,210.000000,127220
2022-08-18,207.199997,209.199997,195.600006,196.000000,196.000000,106435
2022-08-19,190.399994,191.800003,178.800003,180.800003,180.800003,174930
2022-08-22,176.000000,177.600006,168.000000,170.399994,170.399994,119850
2022-08-23,174.000000,177.399994,168.000000,172.399994,172.399994,92708
2022-08-24,171.600006,179.199997,170.199997,177.600006,177.600006,90003
2022-08-25,182.000000,187.600006,174.000000,182.399994,182.399994,96290
2022-08-26,182.800003,183.199997,167.800003,168.800003,168.800003,71670
2022-08-29,166.000000,171.000000,161.199997,162.000000,162.000000,62748
2022-08-30,164.000000,169.000000,160.600006,166.000000,166.000000,99418
2022-08-31,166.399994,170.199997,163.600006,164.000000,164.000000,104950
2022-09-01,161.600006,162.800003,152.800003,158.000000,158.000000,88523
2022-09-02,160.399994,161.399994,153.800003,156.399994,156.399994,68755
2022-09-06,161.199997,161.800003,154.000000,159.199997,159.199997,85310
2022-09-07,158.399994,164.600006,158.000000,162.800003,162.800003,65588
2022-09-08,160.000000,165.600006,159.600006,163.600006,163.600006,74725
2022-09-09,166.000000,173.800003,166.000000,173.199997,173.199997,69468
2022-09-12,175.199997,176.399994,168.800003,172.399994,172.399994,62320
2022-09-13,162.800003,166.199997,156.399994,161.600006,161.600006,108778
2022-09-14,160.800003,162.000000,154.800003,160.000000,160.000000,70565
2022-09-15,157.600006,165.199997,151.199997,151.199997,151.199997,57588
2022-09-16,149.600006,149.600006,141.199997,145.199997,145.199997,113048
2022-09-19,141.600006,142.800003,131.199997,137.600006,137.600006,150380
2022-09-20,134.800003,138.000000,131.199997,137.600006,137.600006,146110
2022-09-21,137.600006,141.199997,132.800003,133.600006,133.600006,140108
2022-09-22,130.399994,134.800003,125.599998,131.199997,131.199997,170580
2022-09-23,127.599998,128.800003,118.400002,124.800003,124.800003,242280
2022-09-26,122.000000,128.600006,118.400002,123.599998,123.599998,187518
2022-09-27,126.000000,130.399994,115.199997,116.000000,116.000000,172698
2022-09-28,117.199997,123.199997,112.800003,121.199997,121.199997,212325
2022-09-29,118.000000,119.199997,108.400002,112.000000,112.000000,214508
2022-09-30,111.599998,111.599998,105.199997,106.000000,106.000000,102323
2022-10-03,106.400002,108.400002,103.400002,105.599998,105.599998,156915
2022-10-04,108.800003,120.000000,108.800003,120.000000,120.000000,208758
2022-10-05,116.800003,119.199997,114.800003,118.400002,118.400002,139398
2022-10-06,114.800003,118.800003,111.599998,112.400002,112.400002,116723
2022-10-07,108.800003,110.000000,93.599998,100.400002,100.400002,195345
2022-10-10,100.800003,100.800003,92.000000,96.400002,96.400002,114695
2022-10-11,94.800003,101.199997,91.599998,100.000000,100.000000,193555
2022-10-12,101.199997,101.199997,90.000000,94.000000,94.000000,74680
2022-10-13,91.199997,96.000000,88.800003,95.199997,95.199997,129270
2022-10-14,96.000000,97.599998,90.400002,90.400002,90.400002,108858
2022-10-17,92.800003,100.400002,91.199997,94.800003,94.800003,115945
2022-10-18,98.400002,102.400002,92.400002,94.000000,94.000000,86735
2022-10-19,90.800003,92.000000,80.000000,80.400002,80.400002,114210
2022-10-20,81.199997,84.400002,80.400002,82.000000,82.000000,92000
2022-10-21,80.800003,85.199997,77.599998,83.599998,83.599998,161820
2022-10-24,89.599998,90.000000,79.199997,88.800003,88.800003,181405
2022-10-25,88.800003,107.599998,88.000000,107.199997,107.199997,198183
2022-10-26,105.599998,117.199997,105.599998,115.599998,115.599998,229273
2022-10-27,116.800003,118.000000,105.599998,107.599998,107.599998,158350
2022-10-28,107.599998,112.000000,103.400002,104.400002,104.400002,158643
2022-10-31,104.400002,106.400002,102.000000,102.800003,102.800003,152560
2022-11-01,106.400002,113.199997,105.599998,108.400002,108.400002,204173
2022-11-02,110.000000,114.400002,104.800003,107.199997,107.199997,139650
2022-11-03,104.800003,106.000000,100.800003,102.400002,102.400002,86833
2022-11-04,111.199997,111.199997,102.199997,104.400002,104.400002,147688
2022-11-07,105.599998,112.800003,103.599998,110.000000,110.000000,165690
2022-11-08,109.599998,110.599998,100.599998,106.800003,106.800003,178198
2022-11-09,103.599998,105.199997,96.000000,97.199997,97.199997,203808
2022-11-10,102.400002,106.000000,80.000000,104.000000,104.000000,394325
2022-11-11,102.400002,121.199997,101.599998,121.199997,121.199997,310653
2022-11-14,118.000000,123.000000,111.599998,120.000000,120.000000,167063
2022-11-15,124.800003,130.800003,120.000000,122.400002,122.400002,165683
2022-11-16,122.400002,122.800003,116.800003,117.599998,117.599998,119530
2022-11-17,113.599998,115.599998,107.800003,110.800003,110.800003,95595
2022-11-18,114.000000,114.000000,107.000000,108.400002,108.400002,78130
2022-11-21,106.400002,112.400002,106.199997,111.599998,111.599998,91243
2022-11-22,111.199997,111.599998,105.400002,106.800003,106.800003,60030
2022-11-23,107.199997,115.199997,105.800003,111.599998,111.599998,311393
2022-11-25,112.000000,114.800003,106.559998,114.000000,114.000000,232758
2022-11-28,114.800003,120.400002,108.000000,108.400002,108.400002,85180
2022-11-29,108.800003,111.000000,107.199997,107.599998,107.599998,76765
2022-11-30,106.000000,112.000000,96.800003,110.400002,110.400002,195640
2022-12-01,109.599998,120.800003,109.199997,113.199997,113.199997,114733
2022-12-02,107.199997,118.400002,106.400002,116.000000,116.000000,128718
2022-12-05,114.000000,114.599998,100.800003,101.599998,101.599998,97138
2022-12-06,102.800003,103.199997,93.199997,94.800003,94.800003,156173
2022-12-07,92.599998,93.400002,82.800003,85.599998,85.599998,149933
2022-12-08,86.400002,87.919998,76.400002,79.199997,79.199997,190483
2022-12-09,82.000000,82.000000,76.800003,76.800003,76.800003,139668
2022-12-12,78.000000,79.599998,74.400002,78.000000,78.000000,157005
2022-12-13,84.000000,89.160004,76.000000,76.400002,76.400002,174258
2022-12-14,74.800003,77.400002,73.199997,74.000000,74.000000,132343
2022-12-15,71.599998,74.800003,67.199997,67.599998,67.599998,151833
2022-12-16,67.599998,67.599998,61.200001,62.799999,62.799999,252090
2022-12-19,62.799999,63.200001,56.400002,56.799999,56.799999,146553
2022-12-20,57.200001,58.000000,56.400002,57.599998,57.599998,86123
2022-12-21,58.400002,60.400002,54.400002,58.400002,58.400002,191225
2022-12-22,56.799999,58.799999,51.599998,56.400002,56.400002,163600
2022-12-23,55.599998,55.599998,51.799999,52.400002,52.400002,64215
2022-12-27,50.000000,51.200001,40.799999,42.400002,42.400002,366328
2022-12-28,41.599998,45.200001,41.200001,43.200001,43.200001,314203
2022-12-29,44.000000,51.200001,42.799999,48.000000,48.000000,424215
2022-12-30,46.000000,58.799999,45.200001,57.200001,57.200001,522978
2023-01-03,60.000000,61.200001,51.599998,56.000000,56.000000,295468
2023-01-04,55.599998,71.400002,55.200001,70.800003,70.800003,439258
2023-01-05,68.400002,75.160004,62.400002,71.199997,71.199997,490083
2023-01-06,73.599998,74.000000,52.400002,55.200001,55.200001,705828
2023-01-09,57.200001,59.200001,50.400002,50.400002,50.400002,351875
2023-01-10,50.799999,57.599998,47.200001,56.000000,56.000000,301085
2023-01-11,56.799999,71.000000,55.599998,69.599998,69.599998,415570
2023-01-12,70.000000,75.400002,63.680000,68.800003,68.800003,325730
2023-01-13,66.800003,75.199997,66.000000,72.000000,72.000000,200795
2023-01-17,72.800003,73.800003,67.000000,67.199997,67.199997,167998
2023-01-18,67.599998,70.599998,62.599998,63.599998,63.599998,172520
2023-01-19,62.799999,65.199997,60.400002,61.599998,61.599998,200045
2023-01-20,61.200001,68.000000,60.400002,68.000000,68.000000,140885
2023-01-23,68.400002,72.000000,65.599998,67.199997,67.199997,143448
2023-01-24,66.800003,69.599998,62.000000,63.200001,63.200001,133995
2023-01-25,62.400002,62.400002,58.000000,61.200001,61.200001,119730
2023-01-26,62.799999,64.400002,58.799999,60.400002,60.400002,93595
2023-01-27,60.000000,70.400002,58.000000,66.000000,66.000000,247410
2023-01-30,64.000000,70.000000,61.200001,62.400002,62.400002,160560
2023-01-31,63.200001,67.199997,61.599998,63.599998,63.599998,136503
2023-02-01,64.800003,77.839996,62.799999,72.000000,72.000000,369315
2023-02-02,76.000000,94.360001,75.000000,88.800003,88.800003,517458
2023-02-03,84.800003,86.800003,81.000000,83.199997,83.199997,213563
2023-02-06,81.599998,82.000000,74.800003,77.199997,77.199997,164943
2023-02-07,77.599998,77.599998,72.400002,74.800003,74.800003,122563
2023-02-08,74.000000,75.599998,67.199997,68.000000,68.000000,143935
2023-02-09,70.000000,72.000000,62.000000,65.199997,65.199997,182550
2023-02-10,65.599998,65.800003,62.799999,64.400002,64.400002,176920
2023-02-13,64.000000,66.000000,62.400002,63.599998,63.599998,123568
2023-02-14,62.799999,65.800003,60.400002,62.000000,62.000000,119653
2023-02-15,62.400002,72.599998,61.599998,69.199997,69.199997,282598
2023-02-16,67.199997,72.599998,62.400002,67.599998,67.599998,257530
2023-02-17,66.400002,67.400002,60.400002,62.000000,62.000000,169335
2023-02-21,62.000000,62.000000,58.799999,59.200001,59.200001,97895
2023-02-22,59.599998,60.000000,56.400002,57.200001,57.200001,91983
2023-02-23,58.400002,58.400002,53.200001,56.400002,56.400002,183358
2023-02-24,53.599998,54.000000,48.799999,49.599998,49.599998,217288
2023-02-27,51.200001,52.799999,48.000000,49.200001,49.200001,138923
2023-02-28,49.599998,49.599998,45.599998,46.400002,46.400002,178080
2023-03-01,48.000000,48.000000,42.400002,43.200001,43.200001,293345
2023-03-02,42.400002,45.200001,41.599998,43.599998,43.599998,180988
2023-03-03,45.599998,48.200001,43.200001,46.400002,46.400002,214603
2023-03-06,46.400002,48.799999,44.799999,46.000000,46.000000,134635
2023-03-07,46.000000,48.799999,44.400002,45.599998,45.599998,107033
2023-03-08,48.400002,51.200001,45.599998,47.599998,47.599998,211308
2023-03-09,46.400002,48.000000,43.200001,43.599998,43.599998,210450
2023-03-10,44.000000,44.000000,36.680000,37.520000,37.520000,488343
2023-03-13,38.400002,38.400002,35.560001,36.599998,36.599998,315350
2023-03-14,39.200001,43.400002,36.279999,36.400002,36.400002,284575
2023-03-15,36.000000,36.279999,33.400002,34.520000,34.520000,169948
2023-03-16,34.200001,40.799999,32.840000,39.119999,39.119999,342458
2023-03-17,40.799999,42.400002,38.040001,39.200001,39.200001,238120
2023-03-20,38.799999,40.799999,37.160000,38.799999,38.799999,187773
2023-03-21,40.000000,44.000000,39.599998,42.799999,42.799999,160435
2023-03-22,42.799999,43.200001,37.840000,37.959999,37.959999,299778
2023-03-23,40.000000,41.200001,33.480000,34.000000,34.000000,349785
2023-03-24,34.799999,34.799999,32.000000,32.400002,32.400002,543610
2023-03-27,32.279999,33.360001,30.400000,30.600000,30.600000,355968
2023-03-28,30.240000,31.400000,27.799999,28.000000,28.000000,321778
2023-03-29,29.080000,31.120001,28.080000,30.000000,30.000000,486598
2023-03-30,31.559999,32.000000,29.160000,31.000000,31.000000,301438
2023-03-31,31.600000,32.320000,30.480000,31.080000,31.080000,250153
